"","rn","coef","xDecompAgg","xDecompPerc","xDecompMeanNon0","xDecompMeanNon0Perc","xDecompAggRF","xDecompPercRF","xDecompMeanNon0RF","xDecompMeanNon0PercRF","pos","train_size","rsq_train","rsq_val","rsq_test","nrmse_train","nrmse_val","nrmse_test","nrmse","decomp.rssd","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","solID","trial","iterNG","iterPar","iterations","robynPareto","total_spend","mean_spend","mean_spend_adstocked","mean_carryover","mean_response","spend_share","effect_share","roi_mean","roi_total","cpa_total","cluster","top_sol","boot_mean","boot_se","ci_low","ci_up","carryover_pct"
"992","ooh_S",291681.56460549,16239706.0494335,0.056773015173538,103437.618149258,0.0572034382407541,16239706.0494335,0.056773015173538,103437.618149258,0.0572034382407541,TRUE,0.516800219747,0.869466219710196,0.731157421117444,0.839588625446878,0.0771634988670286,0.11654238813706,0.11620771952611,0.11654238813706,0.131659151262018,0,24319.4218041584,0.0002714232463,65481090.2533626,1e-04,"4_172_9",4,172,9,1890,5,8239693.86666667,52482.1265392781,84641.8394422623,32159.7129029841,122666.154841224,0.655151359349006,0.550194897629912,2.33729391185053,1.9709113362974,0.507379495760893,1,FALSE,1.91743123076146,0.0207879873764985,1.65781896892242,2.17711491701862,0.721828729627381
"993","print_S",143528.798429434,1459926.20639106,0.0051038123729202,9298.89303433797,0.00514250678732347,1459926.20639106,0.0051038123729202,9298.89303433797,0.00514250678732347,TRUE,0.516800219747,0.869466219710196,0.731157421117444,0.839588625446878,0.0771634988670286,0.11654238813706,0.11620771952611,0.11654238813706,0.131659151262018,0,24319.4218041584,0.0002714232463,65481090.2533626,1e-04,"4_172_9",4,172,9,1890,5,601634.977777778,3832.06992215145,4443.3585619737,611.288639822252,5900.67402853575,0.0478369682055284,0.0494617296167487,1.53981376864411,2.42659795443327,0.41209958088568,1,FALSE,2.08413832293035,0.117668904921991,0.617890275397912,3.5573275781157,0.0444756546310983
"994","facebook_S",319135.980722235,2380884.06811166,0.00832342450743152,15164.8666758705,0.00838652832348355,2380884.06811166,0.00832342450743152,15164.8666758705,0.00838652832348355,TRUE,0.516800219747,0.869466219710196,0.731157421117444,0.839588625446878,0.0771634988670286,0.11654238813706,0.11620771952611,0.11654238813706,0.131659151262018,0,24319.4218041584,0.0002714232463,65481090.2533626,1e-04,"4_172_9",4,172,9,1890,5,334078.021992166,2127.88549039596,2650.06165233855,522.176161942585,3462.42061190551,0.0265630827769259,0.0806634222402741,1.62716491443401,7.12673061793778,0.140316795121038,1,FALSE,8.42658062060446,0.387970281721,3.56855385937877,13.2602758924229,0.0127685412328671
"995","search_S",58972.4765300892,3601244.26553439,0.0125897288231971,22937.8615639133,0.012685177509143,3601244.26553439,0.0125897288231971,22937.8615639133,0.012685177509143,TRUE,0.516800219747,0.869466219710196,0.731157421117444,0.839588625446878,0.0771634988670286,0.11654238813706,0.11620771952611,0.11654238813706,0.131659151262018,0,24319.4218041584,0.0002714232463,65481090.2533626,1e-04,"4_172_9",4,172,9,1890,5,809960,5158.98089171975,5401.91572294794,242.934831228196,27136.1974322901,0.0644012269879381,0.122008749049071,5.2599918475845,4.44620014017283,0.224911153001117,1,FALSE,2.30197538941771,0.290064734252827,0,5.91902247528139,0.0968445822676582
"996","newsletter",0,0,0,0,0,0,0,0,0,TRUE,0.516800219747,0.869466219710196,0.731157421117444,0.839588625446878,0.0771634988670286,0.11654238813706,0.11620771952611,0.11654238813706,0.131659151262018,0,24319.4218041584,0.0002714232463,65481090.2533626,1e-04,"4_172_9",4,172,9,1890,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,0
"997","(Intercept)",683075.633993734,107242874.537016,0.369439876065921,683075.633993734,0.37218690082652,107242874.537016,0.369439876065921,683075.633993734,0.37218690082652,TRUE,0.505091866649,0.872260313800394,0.8632895729206,0.770620900376974,0.0767341853625012,0.085604208242395,0.137936008760528,0.085604208242395,0.344664720482979,0,16118.3507769298,0.0001461673719,65481090.2533626,1e-04,"4_174_4",4,174,4,1907,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"998","trend",0,0,0,0,0,0,0,0,0,TRUE,0.505091866649,0.872260313800394,0.8632895729206,0.770620900376974,0.0767341853625012,0.085604208242395,0.137936008760528,0.085604208242395,0.344664720482979,0,16118.3507769298,0.0001461673719,65481090.2533626,1e-04,"4_174_4",4,174,4,1907,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"999","season",0.337659579417202,159305.683089403,0.00054879051005698,1014.68587955034,0.000552871122944689,159305.683089403,0.00054879051005698,1014.68587955034,0.000552871122944689,TRUE,0.505091866649,0.872260313800394,0.8632895729206,0.770620900376974,0.0767341853625012,0.085604208242395,0.137936008760528,0.085604208242395,0.344664720482979,0,16118.3507769298,0.0001461673719,65481090.2533626,1e-04,"4_174_4",4,174,4,1907,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"1000","holiday",0.680923947241846,-834258.037367131,-0.00287392693698759,-18960.4099401621,-0.0103309441339171,-834258.037367131,-0.00287392693698759,-18960.4099401621,-0.0103309441339171,FALSE,0.505091866649,0.872260313800394,0.8632895729206,0.770620900376974,0.0767341853625012,0.085604208242395,0.137936008760528,0.085604208242395,0.344664720482979,0,16118.3507769298,0.0001461673719,65481090.2533626,1e-04,"4_174_4",4,174,4,1907,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"1001","competitor_sales_B",0.16262024835942,141680765.773878,0.488074613575933,902425.259706232,0.491703764448303,141680765.773878,0.488074613575933,902425.259706232,0.491703764448303,TRUE,0.505091866649,0.872260313800394,0.8632895729206,0.770620900376974,0.0767341853625012,0.085604208242395,0.137936008760528,0.085604208242395,0.344664720482979,0,16118.3507769298,0.0001461673719,65481090.2533626,1e-04,"4_174_4",4,174,4,1907,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"1002","events",0,0,0,0,0,0,0,0,0,TRUE,0.505091866649,0.872260313800394,0.8632895729206,0.770620900376974,0.0767341853625012,0.085604208242395,0.137936008760528,0.085604208242395,0.344664720482979,0,16118.3507769298,0.0001461673719,65481090.2533626,1e-04,"4_174_4",4,174,4,1907,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"1003","tv_S",445245.246877695,6806798.681378,0.0234486708054994,43355.4056138726,0.0236230268603784,6806798.681378,0.0234486708054994,43355.4056138726,0.0236230268603784,TRUE,0.505091866649,0.872260313800394,0.8632895729206,0.770620900376974,0.0767341853625012,0.085604208242395,0.137936008760528,0.085604208242395,0.344664720482979,0,16118.3507769298,0.0001461673719,65481090.2533626,1e-04,"4_174_4",4,174,4,1907,7,2591412.14666667,16505.80985138,24009.0134633162,7503.20361193617,12631.8426553691,0.206047362680601,0.16192642824323,0.765296751211088,2.62667545574855,0.38070938600788,2,FALSE,2.6300017359264,0.0585028209778917,1.95416560471207,3.30408664307421,0.0990817233780413
"1004","ooh_S",323138.40154613,17403984.08698,0.0599548058731666,110853.401827898,0.0604006086868865,17403984.08698,0.0599548058731666,110853.401827898,0.0604006086868865,TRUE,0.505091866649,0.872260313800394,0.8632895729206,0.770620900376974,0.0767341853625012,0.085604208242395,0.137936008760528,0.085604208242395,0.344664720482979,0,16118.3507769298,0.0001461673719,65481090.2533626,1e-04,"4_174_4",4,174,4,1907,7,8239693.86666667,52482.1265392781,87014.3318359423,34532.2052966641,130079.040053699,0.655151359349006,0.414022084730757,2.47853981214626,2.11221246427457,0.47343722135616,2,FALSE,2.04179770047402,0.0196373658974278,1.81582675731103,2.26894838324032,0.73665689844462
"1005","print_S",95827.7857569791,1298703.23281811,0.00447388941643043,8271.99511349114,0.0045071556819294,1298703.23281811,0.00447388941643043,8271.99511349114,0.0045071556819294,TRUE,0.505091866649,0.872260313800394,0.8632895729206,0.770620900376974,0.0767341853625012,0.085604208242395,0.137936008760528,0.085604208242395,0.344664720482979,0,16118.3507769298,0.0001461673719,65481090.2533626,1e-04,"4_174_4",4,174,4,1907,7,601634.977777778,3832.06992215145,4555.34600730232,723.276085150873,5871.11822743965,0.0478369682055284,0.0308947547418281,1.53210101765142,2.15862321970549,0.463258242972311,2,FALSE,2.44346879289785,0.106055926978971,1.22153623754931,3.66871954732535,0.062633347693622
"1006","facebook_S",355826.619882844,4110945.67398466,0.0141617544929422,26184.3673502207,0.0142670563100062,4110945.67398466,0.0141617544929422,26184.3673502207,0.0142670563100062,TRUE,0.505091866649,0.872260313800394,0.8632895729206,0.770620900376974,0.0767341853625012,0.085604208242395,0.137936008760528,0.085604208242395,0.344664720482979,0,16118.3507769298,0.0001461673719,65481090.2533626,1e-04,"4_174_4",4,174,4,1907,7,334078.021992166,2127.88549039596,2760.36819220287,632.482701806906,16803.1765284728,0.0265630827769259,0.0977949812900197,7.89665449776903,12.3053460669767,0.0812654918079594,2,FALSE,12.0873523308658,0.703470935538977,4.00356755446723,20.2357799484513,0.0828605193726083
"1007","search_S",317640.929025057,12415934.8106948,0.0427715261970378,79082.3873292659,0.0430895601969488,12415934.8106948,0.0427715261970378,79082.3873292659,0.0430895601969488,TRUE,0.505091866649,0.872260313800394,0.8632895729206,0.770620900376974,0.0767341853625012,0.085604208242395,0.137936008760528,0.085604208242395,0.344664720482979,0,16118.3507769298,0.0001461673719,65481090.2533626,1e-04,"4_174_4",4,174,4,1907,7,809960,5158.98089171975,5214.22215062432,55.24125890458,76502.186884973,0.0644012269879381,0.295361750994165,14.8289339485169,15.3290715722934,0.065235522926741,2,FALSE,9.70626495310632,1.4004021137332,0,25.9016152690459,0.000140778114718949
"1008","newsletter",0,0,0,0,0,0,0,0,0,TRUE,0.505091866649,0.872260313800394,0.8632895729206,0.770620900376974,0.0767341853625012,0.085604208242395,0.137936008760528,0.085604208242395,0.344664720482979,0,16118.3507769298,0.0001461673719,65481090.2533626,1e-04,"4_174_4",4,174,4,1907,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,0
"1009","(Intercept)",43379.0523645882,6810511.22124035,0.0237835180145021,43379.0523645882,0.0239633927445438,6810511.22124035,0.0237835180145021,43379.0523645882,0.0239633927445438,TRUE,0.505467650051,0.866841753801888,0.844779990201918,0.777228580847522,0.0783447677837818,0.0912153960312507,0.135934742621866,0.0912153960312507,0.13200365840334,0,29423.7649658056,0.0003493824499,65481090.2533626,1e-04,"4_174_8",4,174,8,1911,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"1010","trend",0.373877196056741,107441418.110992,0.375204565433642,684340.242745171,0.378042237298528,107441418.110992,0.375204565433642,684340.242745171,0.378042237298528,TRUE,0.505467650051,0.866841753801888,0.844779990201918,0.777228580847522,0.0783447677837818,0.0912153960312507,0.135934742621866,0.0912153960312507,0.13200365840334,0,29423.7649658056,0.0003493824499,65481090.2533626,1e-04,"4_174_8",4,174,8,1911,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"1011","season",0.377516538660115,178109.947813708,0.000621991655953527,1134.45826632935,0.000626695778410708,178109.947813708,0.000621991655953527,1134.45826632935,0.000626695778410708,TRUE,0.505467650051,0.866841753801888,0.844779990201918,0.777228580847522,0.0783447677837818,0.0912153960312507,0.135934742621866,0.0912153960312507,0.13200365840334,0,29423.7649658056,0.0003493824499,65481090.2533626,1e-04,"4_174_8",4,174,8,1911,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"1012","holiday",0.683121428813665,-836950.359572396,-0.00292277970147869,-19021.5990811908,-0.0105078839800551,-836950.359572396,-0.00292277970147869,-19021.5990811908,-0.0105078839800551,FALSE,0.505467650051,0.866841753801888,0.844779990201918,0.777228580847522,0.0783447677837818,0.0912153960312507,0.135934742621866,0.0912153960312507,0.13200365840334,0,29423.7649658056,0.0003493824499,65481090.2533626,1e-04,"4_174_8",4,174,8,1911,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"1013","competitor_sales_B",0.165163883190106,143896874.372263,0.502513510761086,916540.601097215,0.50631402009008,143896874.372263,0.502513510761086,916540.601097215,0.50631402009008,TRUE,0.505467650051,0.866841753801888,0.844779990201918,0.777228580847522,0.0783447677837818,0.0912153960312507,0.135934742621866,0.0912153960312507,0.13200365840334,0,29423.7649658056,0.0003493824499,65481090.2533626,1e-04,"4_174_8",4,174,8,1911,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"1014","events",0,0,0,0,0,0,0,0,0,TRUE,0.505467650051,0.866841753801888,0.844779990201918,0.777228580847522,0.0783447677837818,0.0912153960312507,0.135934742621866,0.0912153960312507,0.13200365840334,0,29423.7649658056,0.0003493824499,65481090.2533626,1e-04,"4_174_8",4,174,8,1911,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"1015","tv_S",518808.46563753,5786950.06822592,0.0202090601902876,36859.5545746874,0.0203619012983149,5786950.06822592,0.0202090601902876,36859.5545746874,0.0203619012983149,TRUE,0.505467650051,0.866841753801888,0.844779990201918,0.777228580847522,0.0783447677837818,0.0912153960312507,0.135934742621866,0.0912153960312507,0.13200365840334,0,29423.7649658056,0.0003493824499,65481090.2533626,1e-04,"4_174_8",4,174,8,1911,3,2591412.14666667,16505.80985138,25870.4421683778,9364.63231699775,9067.05946538416,0.206047362680601,0.200488311673489,0.549325331324235,2.23312608751552,0.447802748617996,1,FALSE,2.14745104088643,0.0431789803309729,1.60888697110535,2.68752287378773,0.110682869244076
"1016","ooh_S",293858.274529073,15831076.7723239,0.055284939319865,100834.883900152,0.0557030592771171,15831076.7723239,0.055284939319865,100834.883900152,0.0557030592771171,TRUE,0.505467650051,0.866841753801888,0.844779990201918,0.777228580847522,0.0783447677837818,0.0912153960312507,0.135934742621866,0.0912153960312507,0.13200365840334,0,29423.7649658056,0.0003493824499,65481090.2533626,1e-04,"4_174_8",4,174,8,1911,3,8239693.86666667,52482.1265392781,86310.1101871148,33827.9836478367,119281.357772857,0.655151359349006,0.54846608604481,2.27279962986229,1.92131856213347,0.520475895933459,1,FALSE,1.91743123076146,0.0207879873764985,1.65781896892242,2.17711491701862,0.721882780151766
"1017","print_S",143606.107223123,1474964.86859843,0.00515083998594156,9394.68069170974,0.00518979578513804,1474964.86859843,0.00515083998594156,9394.68069170974,0.00518979578513804,TRUE,0.505467650051,0.866841753801888,0.844779990201918,0.777228580847522,0.0783447677837818,0.0912153960312507,0.135934742621866,0.0912153960312507,0.13200365840334,0,29423.7649658056,0.0003493824499,65481090.2533626,1e-04,"4_174_8",4,174,8,1911,3,601634.977777778,3832.06992215145,4631.67622097584,799.606298824385,5652.00753934954,0.0478369682055284,0.0511000117154396,1.47492286262259,2.45159427739128,0.407897835796913,1,FALSE,2.08413832293035,0.117668904921991,0.617890275397912,3.5573275781157,0.0565836148272489
"1018","facebook_S",332673.148462501,2177289.50959442,0.0076034827037249,13868.0860483721,0.0076609878380736,2177289.50959442,0.0076034827037249,13868.0860483721,0.0076609878380736,TRUE,0.505467650051,0.866841753801888,0.844779990201918,0.777228580847522,0.0783447677837818,0.0912153960312507,0.135934742621866,0.0912153960312507,0.13200365840334,0,29423.7649658056,0.0003493824499,65481090.2533626,1e-04,"4_174_8",4,174,8,1911,3,334078.021992166,2127.88549039596,2183.93156102653,56.0460706305653,2275.71941771964,0.0265630827769259,0.0754319793080237,1.06947456899862,6.51730843175752,0.153437574801156,1,FALSE,8.42658062060446,0.387970281721,3.56855385937877,13.2602758924229,3.45887335130492e-05
"1019","search_S",63279.8313823312,3593995.30651639,0.0125508716364762,22891.6898504229,0.012645793869849,3593995.30651639,0.0125508716364762,22891.6898504229,0.012645793869849,TRUE,0.505467650051,0.866841753801888,0.844779990201918,0.777228580847522,0.0783447677837818,0.0912153960312507,0.135934742621866,0.0912153960312507,0.13200365840334,0,29423.7649658056,0.0003493824499,65481090.2533626,1e-04,"4_174_8",4,174,8,1911,3,809960,5158.98089171975,5329.50639692567,170.525505205922,26956.5601448596,0.0644012269879381,0.124513611258238,5.22517154272181,4.4372503660877,0.225364790691695,1,FALSE,2.30197538941771,0.290064734252827,0,5.91902247528139,0.0817124426888319
"1020","newsletter",0,0,0,0,0,0,0,0,0,TRUE,0.505467650051,0.866841753801888,0.844779990201918,0.777228580847522,0.0783447677837818,0.0912153960312507,0.135934742621866,0.0912153960312507,0.13200365840334,0,29423.7649658056,0.0003493824499,65481090.2533626,1e-04,"4_174_8",4,174,8,1911,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,0
"1021","(Intercept)",771764.096891936,121166963.212034,0.417830602604984,771764.096891936,0.42063827330392,121166963.212034,0.417830602604984,771764.096891936,0.42063827330392,TRUE,0.505751291201,0.870011081227449,0.864827472853622,0.767927249123865,0.0774068028494119,0.0851213516981698,0.138743551945652,0.0851213516981698,0.398219435328964,0,67213.0268753374,0.0009265420706,65481090.2533626,1e-04,"4_175_1",4,175,1,1915,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"1022","trend",0,0,0,0,0,0,0,0,0,TRUE,0.505751291201,0.870011081227449,0.864827472853622,0.767927249123865,0.0774068028494119,0.0851213516981698,0.138743551945652,0.0851213516981698,0.398219435328964,0,67213.0268753374,0.0009265420706,65481090.2533626,1e-04,"4_175_1",4,175,1,1915,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"1023","season",0.348365461258113,164356.651353606,0.000566765369509518,1046.8576519338,0.000570573828036065,164356.651353606,0.000566765369509518,1046.8576519338,0.000570573828036065,TRUE,0.505751291201,0.870011081227449,0.864827472853622,0.767927249123865,0.0774068028494119,0.0851213516981698,0.138743551945652,0.0851213516981698,0.398219435328964,0,67213.0268753374,0.0009265420706,65481090.2533626,1e-04,"4_175_1",4,175,1,1915,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"1024","holiday",0.615168095352604,-753694.931656533,-0.00259903194011134,-17129.4302649212,-0.00933613522361777,-753694.931656533,-0.00259903194011134,-17129.4302649212,-0.00933613522361777,FALSE,0.505751291201,0.870011081227449,0.864827472853622,0.767927249123865,0.0774068028494119,0.0851213516981698,0.138743551945652,0.0851213516981698,0.398219435328964,0,67213.0268753374,0.0009265420706,65481090.2533626,1e-04,"4_175_1",4,175,1,1915,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"1025","competitor_sales_B",0.139698262842153,121710285.505232,0.41970418823557,775224.74844097,0.422524448753069,121710285.505232,0.41970418823557,775224.74844097,0.422524448753069,TRUE,0.505751291201,0.870011081227449,0.864827472853622,0.767927249123865,0.0774068028494119,0.0851213516981698,0.138743551945652,0.0851213516981698,0.398219435328964,0,67213.0268753374,0.0009265420706,65481090.2533626,1e-04,"4_175_1",4,175,1,1915,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"1026","events",0,0,0,0,0,0,0,0,0,TRUE,0.505751291201,0.870011081227449,0.864827472853622,0.767927249123865,0.0774068028494119,0.0851213516981698,0.138743551945652,0.0851213516981698,0.398219435328964,0,67213.0268753374,0.0009265420706,65481090.2533626,1e-04,"4_175_1",4,175,1,1915,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"1027","tv_S",442109.954247532,7108801.90416275,0.0245139013529455,45278.9930201449,0.0246786259138469,7108801.90416275,0.0245139013529455,45278.9930201449,0.0246786259138469,TRUE,0.505751291201,0.870011081227449,0.864827472853622,0.767927249123865,0.0774068028494119,0.0851213516981698,0.138743551945652,0.0851213516981698,0.398219435328964,0,67213.0268753374,0.0009265420706,65481090.2533626,1e-04,"4_175_1",4,175,1,1915,8,2591412.14666667,16505.80985138,24146.7526620913,7640.94281071124,14309.948909214,0.206047362680601,0.14902296369079,0.866964362128376,2.74321547551083,0.364535709617847,2,FALSE,2.6300017359264,0.0585028209778917,1.95416560471207,3.30408664307421,0.107900838657485
"1028","ooh_S",324548.611605088,17598896.1437519,0.0606878078479075,112094.879896509,0.0610956079918292,17598896.1437519,0.0606878078479075,112094.879896509,0.0610956079918292,TRUE,0.505751291201,0.870011081227449,0.864827472853622,0.767927249123865,0.0774068028494119,0.0851213516981698,0.138743551945652,0.0851213516981698,0.398219435328964,0,67213.0268753374,0.0009265420706,65481090.2533626,1e-04,"4_175_1",4,175,1,1915,8,8239693.86666667,52482.1265392781,87094.69341512,34612.5668758418,131311.771810171,0.655151359349006,0.368928505307283,2.50202841365233,2.13586771893887,0.468193788937835,2,FALSE,2.04179770047402,0.0196373658974278,1.81582675731103,2.26894838324032,0.740370527767932
"1029","print_S",136637.631232988,1433983.45396899,0.00494493015929555,9133.65257305091,0.00497815830350035,1433983.45396899,0.00494493015929555,9133.65257305091,0.00497815830350035,TRUE,0.505751291201,0.870011081227449,0.864827472853622,0.767927249123865,0.0774068028494119,0.0851213516981698,0.138743551945652,0.0851213516981698,0.398219435328964,0,67213.0268753374,0.0009265420706,65481090.2533626,1e-04,"4_175_1",4,175,1,1915,8,601634.977777778,3832.06992215145,4704.35799856395,872.2880764125,5920.81296179573,0.0478369682055284,0.0300608269965829,1.54506913550043,2.38347753527498,0.419555034692044,2,FALSE,2.44346879289785,0.106055926978971,1.22153623754931,3.66871954732535,0.0707125277489428
"1030","facebook_S",473592.770716147,6876457.83110836,0.0237126890300277,43799.0944656583,0.0238720297335748,6876457.83110836,0.0237126890300277,43799.0944656583,0.0238720297335748,TRUE,0.505751291201,0.870011081227449,0.864827472853622,0.767927249123865,0.0774068028494119,0.0851213516981698,0.138743551945652,0.0851213516981698,0.398219435328964,0,67213.0268753374,0.0009265420706,65481090.2533626,1e-04,"4_175_1",4,175,1,1915,8,334078.021992166,2127.88549039596,2606.66368068759,478.778190291623,39613.8161281441,0.0265630827769259,0.144152297321218,18.616516869417,20.5833888446262,0.0485828649280496,2,FALSE,12.0873523308658,0.703470935538977,4.00356755446723,20.2357799484513,0.118032966852041
"1031","search_S",348085.871079038,14684588.6768528,0.0506381473398713,93532.4119544766,0.0509784173958417,14684588.6768528,0.0506381473398713,93532.4119544766,0.0509784173958417,TRUE,0.505751291201,0.870011081227449,0.864827472853622,0.767927249123865,0.0774068028494119,0.0851213516981698,0.138743551945652,0.0851213516981698,0.398219435328964,0,67213.0268753374,0.0009265420706,65481090.2533626,1e-04,"4_175_1",4,175,1,1915,8,809960,5158.98089171975,5282.97129155649,123.990399836746,92596.9313514151,0.0644012269879381,0.307835406684126,17.9486866291819,18.1300171327631,0.0551571458911023,2,FALSE,9.70626495310632,1.4004021137332,0,25.9016152690459,0.000642932666737667
"1032","newsletter",0,0,0,0,0,0,0,0,0,TRUE,0.505751291201,0.870011081227449,0.864827472853622,0.767927249123865,0.0774068028494119,0.0851213516981698,0.138743551945652,0.0851213516981698,0.398219435328964,0,67213.0268753374,0.0009265420706,65481090.2533626,1e-04,"4_175_1",4,175,1,1915,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,0
"1033","(Intercept)",743881.293343478,116789363.054926,0.397857721207768,743881.293343478,0.400698700878436,116789363.054926,0.397857721207768,743881.293343478,0.400698700878436,TRUE,0.505988633123,0.873094592689648,0.874601679689512,0.734846300849197,0.0764831960972614,0.081986086121173,0.148302877837916,0.081986086121173,0.427583592540323,0,31092.8084908258,0.0003748739382,65481090.2533626,1e-04,"4_175_2",4,175,2,1916,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"1034","trend",0,0,0,0,0,0,0,0,0,TRUE,0.505988633123,0.873094592689648,0.874601679689512,0.734846300849197,0.0764831960972614,0.081986086121173,0.148302877837916,0.081986086121173,0.427583592540323,0,31092.8084908258,0.0003748739382,65481090.2533626,1e-04,"4_175_2",4,175,2,1916,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"1035","season",0.350101069343915,165175.500420947,0.000562691211578268,1052.07325108883,0.000566709216527637,165175.500420947,0.000562691211578268,1052.07325108883,0.000566709216527637,TRUE,0.505988633123,0.873094592689648,0.874601679689512,0.734846300849197,0.0764831960972614,0.081986086121173,0.148302877837916,0.081986086121173,0.427583592540323,0,31092.8084908258,0.0003748739382,65481090.2533626,1e-04,"4_175_2",4,175,2,1916,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"1036","holiday",0.661451692966665,-810400.916905253,-0.00276073311499244,-18418.2026569376,-0.00992113922367845,-810400.916905253,-0.00276073311499244,-18418.2026569376,-0.00992113922367845,FALSE,0.505988633123,0.873094592689648,0.874601679689512,0.734846300849197,0.0764831960972614,0.081986086121173,0.148302877837916,0.081986086121173,0.427583592540323,0,31092.8084908258,0.0003748739382,65481090.2533626,1e-04,"4_175_2",4,175,2,1916,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"1037","competitor_sales_B",0.148837117227348,129672392.934368,0.441745390221561,825938.808499159,0.444899758243931,129672392.934368,0.441745390221561,825938.808499159,0.444899758243931,TRUE,0.505988633123,0.873094592689648,0.874601679689512,0.734846300849197,0.0764831960972614,0.081986086121173,0.148302877837916,0.081986086121173,0.427583592540323,0,31092.8084908258,0.0003748739382,65481090.2533626,1e-04,"4_175_2",4,175,2,1916,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"1038","events",0,0,0,0,0,0,0,0,0,TRUE,0.505988633123,0.873094592689648,0.874601679689512,0.734846300849197,0.0764831960972614,0.081986086121173,0.148302877837916,0.081986086121173,0.427583592540323,0,31092.8084908258,0.0003748739382,65481090.2533626,1e-04,"4_175_2",4,175,2,1916,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"1039","tv_S",422226.729661689,7284890.4207316,0.0248168996407445,46400.5759282267,0.0249941094914276,7284890.4207316,0.0248168996407445,46400.5759282267,0.0249941094914276,TRUE,0.505988633123,0.873094592689648,0.874601679689512,0.734846300849197,0.0764831960972614,0.081986086121173,0.148302877837916,0.081986086121173,0.427583592540323,0,31092.8084908258,0.0003748739382,65481090.2533626,1e-04,"4_175_2",4,175,2,1916,1,2591412.14666667,16505.80985138,24234.2141593954,7728.40430801537,15700.482682348,0.206047362680601,0.152630217734247,0.951209472526141,2.81116627090837,0.355724245253152,2,FALSE,2.6300017359264,0.0585028209778917,1.95416560471207,3.30408664307421,0.116166446251023
