"","facebook_S_alphas","facebook_S_gammas","facebook_S_thetas","newsletter_alphas","newsletter_gammas","newsletter_thetas","ooh_S_alphas","ooh_S_gammas","ooh_S_thetas","print_S_alphas","print_S_gammas","print_S_thetas","search_S_alphas","search_S_gammas","search_S_thetas","tv_S_alphas","tv_S_gammas","tv_S_thetas","rsq_train","nrmse","decomp.rssd","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","pos","Elapsed","ElapsedAccum","iterPar","iterNG","df.int","trial","iterations","solID","coef0","mape.qt10","robynPareto","error_score"
"137",0.674573215546199,0.82802225994345,0.218655781592015,1.82363798787468,0.653453365697305,0.280973321546416,0.587698756016461,0.532020645256487,0.385960394248047,1.49932183844747,0.850856380265409,0.168745658953723,2.51978928017673,0.76261223080609,0.116896019698421,1.15213709626604,0.48618505577544,0.303913335655512,0.944011325151764,0.0540340870888198,0.161148124390649,0,46296.8390682553,0.000607086796503194,65481090.2533626,1e-04,0,0.166376829147339,62.0553431510925,10,200,1,4,2000,"4_200_10",FALSE,TRUE,2,13.0130199484807
"138",0.548316924669543,0.663867517522233,0.258234498431223,1.15405942151091,0.812944268515024,0.339080235038218,0.650923502394352,0.696247584084366,0.376457885367165,1.40962859594143,0.750266187061092,0.144215313055297,2.42719415436804,0.803618545335884,0.0806075415028448,1.57812170092984,0.316166028705842,0.334207903538949,0.943505978548657,0.0542773916853108,0.148521521090554,0,54199.7708546145,0.000727789156955557,65481090.2533626,1e-04,0,0.130105972290039,58.031494140625,4,188,1,4,1874,"4_188_4",FALSE,TRUE,2,14.4103267039905
"139",0.506193449722797,0.76899944279359,0.2980804380938,1.03231170248316,0.462885313754807,0.318746628939333,0.69285748455567,0.508113515670005,0.366961830234138,2.5452058519924,0.898440852630692,0.240928693433976,0.78537209988935,0.713289698373981,0.0436903198195491,1.29956851754032,0.649323647246814,0.306047911928221,0.933759513872139,0.0587732192695177,0.0586078619930778,0,111715.670178798,0.00160623591565745,65481090.2533626,1e-04,0,0.205554962158203,58.4081652164459,1,189,1,4,1881,"4_189_1",FALSE,TRUE,1,48.1056299472395
"140",0.506193449722797,0.76899944279359,0.239755809940105,1.5019377875311,0.444756187287191,0.318746628939333,0.69285748455567,0.508113515670005,0.366961830234138,2.5452058519924,0.898440852630692,0.240928693433976,0.78537209988935,0.713289698373981,0.0436903198195491,1.29956851754032,0.649323647246814,0.306047911928221,0.933756054735197,0.0587747538443055,0.0627949249745987,0,111715.670178803,0.00160623591565752,65481090.2533626,1e-04,0,0.269961833953857,56.3874492645264,1,183,1,4,1821,"4_183_1",FALSE,TRUE,2,43.9886931291451
"141",0.58738092477146,0.793189468334311,0.278711639490003,2.3773540781006,0.986885776917279,0.344082580606052,0.536602794712109,0.599169298188448,0.356799479687576,2.77125746830339,0.803278618149339,0.255357327592698,0.800286479055285,0.809463367836238,0.102847453631856,1.37046789023482,0.569410003910585,0.31250030986989,0.932554237123523,0.0593055120165442,0.050135746694831,0,131007.664634144,0.00190088470316356,65481090.2533626,1e-04,0,0.17148494720459,55.3168902397156,2,180,1,4,1792,"4_180_2",FALSE,TRUE,2,55.4029446222155
"142",0.624115916437359,0.703744607400843,0.178272868229392,2.06431285225092,0.726844891326843,0.294915943896926,0.600244273938752,0.487843543837291,0.333572874882577,2.55287565823119,0.894516900181136,0.198306317469626,0.629702370701958,0.401903141982602,0.0677959670807337,1.9343847107737,0.431223391401876,0.36858957441703,0.92852868546466,0.0607170120833957,0.0453357204880262,0,376897.144716465,0.00565638221455145,65481090.2533626,1e-04,0,0.124228954315186,33.8150081634521,4,115,0,4,1144,"4_115_4",FALSE,TRUE,2,53.2085764322625
"143",1.36276290231259,0.565523590835975,0.196892093966011,2.62730218280869,0.880596275450522,0.212295522209491,0.585739051316009,0.706221864841787,0.371055024720447,2.41633662597122,0.350783035504247,0.102761537639328,1.38185274770268,0.723481265450334,0.115942696363655,1.13850071632257,0.37743894536959,0.312132648558913,0.949608153969499,0.0512622728977232,0.299554664618447,0,10757.9488186972,6.42973536810754e-05,65481090.2533626,1e-04,0,0.156335115432739,57.5521762371063,8,190,1,5,1898,"5_190_8",TRUE,TRUE,1,6.2925663164987
"144",1.21492570754647,0.565523590835975,0.196892093966011,2.62730218280869,0.880596275450522,0.212295522209491,0.585739051316009,0.706221864841787,0.371055024720447,2.41633662597122,0.350783035504247,0.102761537639328,1.38185274770268,0.723481265450334,0.115942696363655,1.13850071632257,0.37743894536959,0.312132648558913,0.949608153969498,0.0512622728977234,0.299554664618448,0,10757.948818702,6.42973536811494e-05,65481090.2533626,1e-04,0,0.210903882980347,54.8579950332642,8,181,1,5,1808,"5_181_8",TRUE,TRUE,2,6.29256631649866
"145",1.21492570754647,0.565523590835975,0.196892093966011,2.62730218280869,0.880596275450522,0.212295522209491,0.604232766905763,0.71465015507635,0.349798198001046,2.80075531486579,0.312729395640409,0.143608937286067,1.76932432108355,0.899740645829373,0.115942696363655,1.13850071632257,0.37743894536959,0.312132648558913,0.94956785895599,0.0512827643201754,0.307138498589633,0,10757.9488186972,6.42973536810754e-05,65481090.2533626,1e-04,0,0.138298988342285,55.767462015152,8,184,1,5,1838,"5_184_8",TRUE,TRUE,3,6.119066067141
"146",1.3102635821312,0.607803529382001,0.233955339046294,2.82931952924434,0.894482820326014,0.209373957457885,0.60432636702776,0.6625915649483,0.385053931972156,2.39151182689229,0.320994985843411,0.151107633877771,0.854966753485433,0.499888346887252,0.115958284378264,1.39213656821283,0.407821920373793,0.348637907860798,0.949322343014587,0.0514074412562904,0.288013223042796,0,9732.96093839993,4.86425992264709e-05,65481090.2533626,1e-04,0,0.136564016342163,44.6492550373077,6,148,1,5,1476,"5_148_6",TRUE,TRUE,1,6.5763288292727
