"","rn","coef","xDecompAgg","xDecompPerc","xDecompMeanNon0","xDecompMeanNon0Perc","xDecompAggRF","xDecompPercRF","xDecompMeanNon0RF","xDecompMeanNon0PercRF","pos","rsq_train","nrmse","decomp.rssd","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","iterPar","iterNG","df.int","trial","iterations","solID","robynPareto","total_spend","mean_spend","spend_share","effect_share","roi_mean","roi_total","cpa_total","mean_response","next_unit_response"
"1117","(Intercept)",0,0,0,0,0,0,0,0,0,TRUE,0.916626362497783,0.0655781078182073,0.0350464215373871,0,621022.084566364,0.00938492970575392,65481090.2533626,1e-04,1,146,0,1,1451,"1_146_1",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1118","trend",0.328753438657979,54452027.7326579,0.329875461724443,591869.866659325,0.200609345578468,54452027.7326579,0.329875461724443,591869.866659325,0.200609345578468,TRUE,0.916626362497783,0.0655781078182073,0.0350464215373871,0,621022.084566364,0.00938492970575392,65481090.2533626,1e-04,1,146,0,1,1451,"1_146_1",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1119","season",0.33490343169743,-2698789.53221517,-0.0163495186516742,-29334.6688284257,-0.00994274087587368,-2698789.53221517,-0.0163495186516742,-29334.6688284257,-0.00994274087587368,FALSE,0.916626362497783,0.0655781078182073,0.0350464215373871,0,621022.084566364,0.00938492970575392,65481090.2533626,1e-04,1,146,0,1,1451,"1_146_1",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1120","holiday",0.835818185235792,3795953.04081427,0.0229962374986433,237247.065050892,0.0804129102380311,3795953.04081427,0.0229962374986433,237247.065050892,0.0804129102380311,TRUE,0.916626362497783,0.0655781078182073,0.0350464215373871,0,621022.084566364,0.00938492970575392,65481090.2533626,1e-04,1,146,0,1,1451,"1_146_1",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1121","competitor_sales_B",0.123209334452735,60306640.1314386,0.365343249586218,655506.95795042,0.22217860591348,60306640.1314386,0.365343249586218,655506.95795042,0.22217860591348,TRUE,0.916626362497783,0.0655781078182073,0.0350464215373871,0,621022.084566364,0.00938492970575392,65481090.2533626,1e-04,1,146,0,1,1451,"1_146_1",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1122","events",0.762645158247479,970702.627939787,0.0058806070392989,970702.627939787,0.329011544448817,970702.627939787,0.0058806070392989,970702.627939787,0.329011544448817,TRUE,0.916626362497783,0.0655781078182073,0.0350464215373871,0,621022.084566364,0.00938492970575392,65481090.2533626,1e-04,1,146,0,1,1451,"1_146_1",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1123","tv_S",465982.111025075,9321181.82467585,0.0564685887058028,101317.193746477,0.0343406162034374,9321181.82467585,0.0564685887058028,101317.193746477,0.0343406162034374,TRUE,0.916626362497783,0.0655781078182073,0.0350464215373871,0,621022.084566364,0.00938492970575392,65481090.2533626,1e-04,1,146,0,1,1451,"1_146_1",2,10247935.1,256198.3775,0.311135800761756,0.303065653945021,0.764687067753562,0.90956682821653,1.09942443917045,195911.586053695,0.613555086572887
"1124","ooh_S",349707.380974546,9272641.82260151,0.0561745288468203,100789.585028277,0.0341617876371567,9272641.82260151,0.0561745288468203,100789.585028277,0.0341617876371567,TRUE,0.916626362497783,0.0655781078182073,0.0350464215373871,0,621022.084566364,0.00938492970575392,65481090.2533626,1e-04,1,146,0,1,1451,"1_146_1",2,10240536,262577.846153846,0.310911157955088,0.30148744125184,0.525824745481548,0.905484031558652,1.10438170652071,138069.929122939,0.169047290663002
"1125","print_S",360860.836651291,2698263.24165772,0.0163463303344,29328.9482788883,0.00994080194340948,2698263.24165772,0.0163463303344,29328.9482788883,0.00994080194340948,TRUE,0.916626362497783,0.0655781078182073,0.0350464215373871,0,621022.084566364,0.00938492970575392,65481090.2533626,1e-04,1,146,0,1,1451,"1_146_1",2,2793216,77589.3333333333,0.0848043521333921,0.0877303896898556,0.917701072677703,0.966005937835715,1.03519032423387,71203.8144283478,1.22511306912929
"1126","facebook_S",198519.060940444,5142662.41147699,0.0311547284484589,55898.504472576,0.0189463309973053,5142662.41147699,0.0311547284484589,55898.504472576,0.0189463309973053,TRUE,0.916626362497783,0.0655781078182073,0.0350464215373871,0,621022.084566364,0.00938492970575392,65481090.2533626,1e-04,1,146,0,1,1451,"1_146_1",2,5988890.4119093,136111.145725211,0.181827675117088,0.167206731514108,0.695856883909842,0.858700369813159,1.16455056403153,94713.877729744,0.252003565692576
"1127","search_S",153854.31613398,4321562.75059581,0.0261804301342656,46973.5081586501,0.0159212780748908,4321562.75059581,0.0261804301342656,46973.5081586501,0.0159212780748908,TRUE,0.916626362497783,0.0655781078182073,0.0350464215373871,0,621022.084566364,0.00938492970575392,65481090.2533626,1e-04,1,146,0,1,1451,"1_146_1",2,3666600,47618.1818181818,0.111321014032676,0.140509783599175,1.20962127512224,1.17862945251618,0.848443077563664,57599.965809912,0.515713834298367
"1128","newsletter",715810.1640045,17485593.5588899,0.105929356333323,190060.799553151,0.0644195198408776,17485593.5588899,0.105929356333323,190060.799553151,0.0644195198408776,TRUE,0.916626362497783,0.0655781078182073,0.0350464215373871,0,621022.084566364,0.00938492970575392,65481090.2533626,1e-04,1,146,0,1,1451,"1_146_1",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1129","(Intercept)",0,0,0,0,0,0,0,0,0,TRUE,0.915434840677868,0.0660450452847761,0.0374582840546646,0,628981.326070914,0.00950649209082573,65481090.2533626,1e-04,7,164,0,1,1637,"1_164_7",3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1130","trend",0.278481220329177,46125349.1196623,0.279358276971482,501362.490431112,0.170334872458839,46125349.1196623,0.279358276971482,501362.490431112,0.170334872458839,TRUE,0.915434840677868,0.0660450452847761,0.0374582840546646,0,628981.326070914,0.00950649209082573,65481090.2533626,1e-04,7,164,0,1,1637,"1_164_7",3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1131","season",0.336052342478033,-2708047.92760521,-0.0164012981462616,-29435.3035609263,-0.0100004662764585,-2708047.92760521,-0.0164012981462616,-29435.3035609263,-0.0100004662764585,FALSE,0.915434840677868,0.0660450452847761,0.0374582840546646,0,628981.326070914,0.00950649209082573,65481090.2533626,1e-04,7,164,0,1,1637,"1_164_7",3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1132","holiday",0.834028796091427,3787826.34856979,0.0229409784944601,236739.146785612,0.0804306926492785,3787826.34856979,0.0229409784944601,236739.146785612,0.0804306926492785,TRUE,0.915434840677868,0.0660450452847761,0.0374582840546646,0,628981.326070914,0.00950649209082573,65481090.2533626,1e-04,7,164,0,1,1637,"1_164_7",3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1133","competitor_sales_B",0.121669786905779,59553085.7007462,0.360683392694443,647316.148921154,0.219921744788328,59553085.7007462,0.360683392694443,647316.148921154,0.219921744788328,TRUE,0.915434840677868,0.0660450452847761,0.0374582840546646,0,628981.326070914,0.00950649209082573,65481090.2533626,1e-04,7,164,0,1,1637,"1_164_7",3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1134","events",0.757069954406529,963606.450954744,0.00583608455990138,963606.450954744,0.327379461081649,963606.450954744,0.00583608455990138,963606.450954744,0.327379461081649,TRUE,0.915434840677868,0.0660450452847761,0.0374582840546646,0,628981.326070914,0.00950649209082573,65481090.2533626,1e-04,7,164,0,1,1637,"1_164_7",3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1135","tv_S",500175.821300938,10147170.2687724,0.0614563587381531,110295.329008396,0.0374721706510118,10147170.2687724,0.0614563587381531,110295.329008396,0.0374721706510118,TRUE,0.915434840677868,0.0660450452847761,0.0374582840546646,0,628981.326070914,0.00950649209082573,65481090.2533626,1e-04,7,164,0,1,1637,"1_164_7",3,10247935.1,256198.3775,0.311135800761756,0.307890375564632,0.811816640166474,0.99016730392569,1.00993033807047,207986.106038152,0.579400859656744
"1136","ooh_S",334833.332922724,9885381.08076905,0.0598708319532898,107449.794356185,0.0365054174708032,9885381.08076905,0.0598708319532898,107449.794356185,0.0365054174708032,TRUE,0.915434840677868,0.0660450452847761,0.0374582840546646,0,628981.326070914,0.00950649209082573,65481090.2533626,1e-04,7,164,0,1,1637,"1_164_7",3,10240536,262577.846153846,0.310911157955088,0.299947040696075,0.544657875877938,0.965318717767219,1.03592728659919,143015.091938758,0.166938721027691
"1137","print_S",408993.744243904,2516443.27369979,0.0152408441443661,27352.6442793456,0.00929289538738339,2516443.27369979,0.0152408441443661,27352.6442793456,0.00929289538738339,TRUE,0.915434840677868,0.0660450452847761,0.0374582840546646,0,628981.326070914,0.00950649209082573,65481090.2533626,1e-04,7,164,0,1,1637,"1_164_7",3,2793216,77589.3333333333,0.0848043521333921,0.0763551457307173,0.799234115934524,0.900912522948385,1.10998568066002,62012.0422326158,1.18897111049591
"1138","facebook_S",227872.805138584,5649776.56713387,0.0342178840310515,61410.6148601507,0.0208638848128188,5649776.56713387,0.0342178840310515,61410.6148601507,0.0208638848128188,TRUE,0.915434840677868,0.0660450452847761,0.0374582840546646,0,628981.326070914,0.00950649209082573,65481090.2533626,1e-04,7,164,0,1,1637,"1_164_7",3,5988890.4119093,136111.145725211,0.181827675117088,0.171428268476423,0.731621575829324,0.943376181320487,1.06002252314687,99581.8509234137,0.262638061569305
"1139","search_S",172402.141707361,4758317.0270263,0.0288187573931551,51720.8372502859,0.0175718415011789,4758317.0270263,0.0288187573931551,51720.8372502859,0.0175718415011789,TRUE,0.915434840677868,0.0660450452847761,0.0374582840546646,0,628981.326070914,0.00950649209082573,65481090.2533626,1e-04,7,164,0,1,1637,"1_164_7",3,3666600,47618.1818181818,0.111321014032676,0.144379169532152,1.33819056803606,1.2977464209421,0.77056656359264,63722.201776117,0.631056910839106
"1140","newsletter",701196.637623834,24432896.2569718,0.14797788916596,265574.959314911,0.090227485475167,24432896.2569718,0.14797788916596,265574.959314911,0.090227485475167,TRUE,0.915434840677868,0.0660450452847761,0.0374582840546646,0,628981.326070914,0.00950649209082573,65481090.2533626,1e-04,7,164,0,1,1637,"1_164_7",3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1141","(Intercept)",789868.525455345,72667904.3418918,0.44017453637852,789868.525455345,0.20874178662941,72667904.3418918,0.44017453637852,789868.525455345,0.20874178662941,TRUE,0.946052465779553,0.053040001012297,0.213765788164114,0,10716.2728818017,6.36608324389165e-05,65481090.2533626,1e-04,1,193,1,2,1921,"2_193_1",3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1142","trend",-0.258181564639288,-42763080.3656031,-0.259030713002073,0,0,-42763080.3656031,-0.259030713002073,0,0,FALSE,0.946052465779553,0.053040001012297,0.213765788164114,0,10716.2728818017,6.36608324389165e-05,65481090.2533626,1e-04,1,193,1,2,1921,"2_193_1",3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1143","season",0.294352236734733,-2372011.33251306,-0.0143680899845577,-25782.731875142,-0.00681370803160132,-2372011.33251306,-0.0143680899845577,-25782.731875142,-0.00681370803160132,FALSE,0.946052465779553,0.053040001012297,0.213765788164114,0,10716.2728818017,6.36608324389165e-05,65481090.2533626,1e-04,1,193,1,2,1921,"2_193_1",3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1144","holiday",1.15117742587303,5228189.0098224,0.0316689423527407,326761.8131139,0.0863546811570188,5228189.0098224,0.0316689423527407,326761.8131139,0.0863546811570188,TRUE,0.946052465779553,0.053040001012297,0.213765788164114,0,10716.2728818017,6.36608324389165e-05,65481090.2533626,1e-04,1,193,1,2,1921,"2_193_1",3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1145","competitor_sales_B",0.203792025465512,99749036.0287616,0.604214282574993,1084228.65248654,0.286533541647791,99749036.0287616,0.604214282574993,1084228.65248654,0.286533541647791,TRUE,0.946052465779553,0.053040001012297,0.213765788164114,0,10716.2728818017,6.36608324389165e-05,65481090.2533626,1e-04,1,193,1,2,1921,"2_193_1",3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1146","events",0.996648927338999,1268545.04016585,0.00768401442132099,1268545.04016585,0.335243587471021,1268545.04016585,0.00768401442132099,1268545.04016585,0.335243587471021,TRUE,0.946052465779553,0.053040001012297,0.213765788164114,0,10716.2728818017,6.36608324389165e-05,65481090.2533626,1e-04,1,193,1,2,1921,"2_193_1",3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1147","tv_S",431869.406048581,5908085.20925001,0.0357873079101198,64218.317491848,0.0169712374851945,5908085.20925001,0.0357873079101198,64218.317491848,0.0169712374851945,TRUE,0.946052465779553,0.053040001012297,0.213765788164114,0,10716.2728818017,6.36608324389165e-05,65481090.2533626,1e-04,1,193,1,2,1921,"2_193_1",3,10247935.1,256198.3775,0.311135800761756,0.354872363605699,0.458542996598298,0.576514697995113,1.73456115425608,117477.971742472,0.508157569085597
"1148","ooh_S",241940.760335566,6003691.47719791,0.0363664280189212,65257.516056499,0.0172458707413087,6003691.47719791,0.0363664280189212,65257.516056499,0.0172458707413087,TRUE,0.946052465779553,0.053040001012297,0.213765788164114,0,10716.2728818017,6.36608324389165e-05,65481090.2533626,1e-04,1,193,1,2,1921,"2_193_1",3,10240536,262577.846153846,0.310911157955088,0.360615006286117,0.343741361987385,0.586267308390684,1.70570657051477,90258.866464637,0.111201262858231
"1149","print_S",404284.981820485,3176783.0446096,0.0192428695515587,34530.250484887,0.00912545056130845,3176783.0446096,0.0192428695515587,34530.250484887,0.00912545056130845,TRUE,0.946052465779553,0.053040001012297,0.213765788164114,0,10716.2728818017,6.36608324389165e-05,65481090.2533626,1e-04,1,193,1,2,1921,"2_193_1",3,2793216,77589.3333333333,0.0848043521333921,0.190815207935402,1.04225615809498,1.13732093923621,0.879259288650372,80867.9604691509,1.65628011498484
"1150","facebook_S",7490.92610122314,178882.518305889,0.00108355305240479,1944.37519897705,0.000513847988408458,178882.518305889,0.00108355305240479,1944.37519897705,0.000513847988408458,TRUE,0.946052465779553,0.053040001012297,0.213765788164114,0,10716.2728818017,6.36608324389165e-05,65481090.2533626,1e-04,1,193,1,2,1921,"2_193_1",3,5988890.4119093,136111.145725211,0.181827675117088,0.0107446761227414,0.0262316906731281,0.0298690585404884,33.4794616524143,3570.4254718288,0.028068739333321
"1151","search_S",39972.8000272463,1381037.07774061,0.00836541745522138,15011.2725841371,0.0039670904179749,1381037.07774061,0.00836541745522138,15011.2725841371,0.0039670904179749,TRUE,0.946052465779553,0.053040001012297,0.213765788164114,0,10716.2728818017,6.36608324389165e-05,65481090.2533626,1e-04,1,193,1,2,1921,"2_193_1",3,3666600,47618.1818181818,0.111321014032676,0.0829527460500407,0.341060205388664,0.376653323989694,2.65496130342756,16240.6668711438,0.244352992031054
"1152","newsletter",444463.66762735,14661779.6170372,0.0888114512708314,159367.169750404,0.0421166139321658,14661779.6170372,0.0888114512708314,159367.169750404,0.0421166139321658,TRUE,0.946052465779553,0.053040001012297,0.213765788164114,0,10716.2728818017,6.36608324389165e-05,65481090.2533626,1e-04,1,193,1,2,1921,"2_193_1",3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1153","(Intercept)",902750.383513503,83053035.2832424,0.503080852980579,902750.383513503,0.237433535369459,83053035.2832424,0.503080852980579,902750.383513503,0.237433535369459,TRUE,0.945655029457299,0.053235017716869,0.181189844604431,0,23152.1517097928,0.000253595399687612,65481090.2533626,1e-04,1,184,1,2,1831,"2_184_1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1154","trend",-0.283024697644362,-46877893.4999708,-0.283955554032068,0,0,-46877893.4999708,-0.283955554032068,0,0,FALSE,0.945655029457299,0.053235017716869,0.181189844604431,0,23152.1517097928,0.000253595399687612,65481090.2533626,1e-04,1,184,1,2,1831,"2_184_1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1155","season",0.326973050041656,-2634883.25663418,-0.0159603958089082,-28640.0353981976,-0.00753265241631303,-2634883.25663418,-0.0159603958089082,-28640.0353981976,-0.00753265241631303,FALSE,0.945655029457299,0.053235017716869,0.181189844604431,0,23152.1517097928,0.000253595399687612,65481090.2533626,1e-04,1,184,1,2,1831,"2_184_1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1156","holiday",1.124587187318,5107426.74515538,0.0309374437036021,319214.171572211,0.08395692838306,5107426.74515538,0.0309374437036021,319214.171572211,0.08395692838306,TRUE,0.945655029457299,0.053235017716869,0.181189844604431,0,23152.1517097928,0.000253595399687612,65481090.2533626,1e-04,1,184,1,2,1831,"2_184_1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1157","competitor_sales_B",0.186900659855467,91481306.0576664,0.554133793260102,994362.022365939,0.261528429917237,91481306.0576664,0.554133793260102,994362.022365939,0.261528429917237,TRUE,0.945655029457299,0.053235017716869,0.181189844604431,0,23152.1517097928,0.000253595399687612,65481090.2533626,1e-04,1,184,1,2,1831,"2_184_1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1158","events",0.980506317455917,1247998.55971441,0.00755955730935626,1247998.55971441,0.32823770067615,1247998.55971441,0.00755955730935626,1247998.55971441,0.32823770067615,TRUE,0.945655029457299,0.053235017716869,0.181189844604431,0,23152.1517097928,0.000253595399687612,65481090.2533626,1e-04,1,184,1,2,1831,"2_184_1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1159","tv_S",398156.398632082,6812133.9984063,0.0412634429415937,74044.9347652858,0.0194746531916148,6812133.9984063,0.0412634429415937,74044.9347652858,0.0194746531916148,TRUE,0.945655029457299,0.053235017716869,0.181189844604431,0,23152.1517097928,0.000253595399687612,65481090.2533626,1e-04,1,184,1,2,1831,"2_184_1",1,10247935.1,256198.3775,0.311135800761756,0.373132332367889,0.557165542350386,0.664732351633091,1.50436487338586,142744.907949076,0.54409010449308
"1160","ooh_S",242625.287097971,6020677.81502566,0.0364693201202665,65442.1501633224,0.0172120237877741,6020677.81502566,0.0364693201202665,65442.1501633224,0.0172120237877741,TRUE,0.945655029457299,0.053235017716869,0.181189844604431,0,23152.1517097928,0.000253595399687612,65481090.2533626,1e-04,1,184,1,2,1831,"2_184_1",1,10240536,262577.846153846,0.310911157955088,0.32978058800395,0.344713914777991,0.587926043619754,1.70089420404509,90514.2372816655,0.111515886324923
"1161","print_S",395755.099463057,3109757.09295645,0.0188368702667102,33801.7075321354,0.00889023041966874,3109757.09295645,0.0188368702667102,33801.7075321354,0.00889023041966874,TRUE,0.945655029457299,0.053235017716869,0.181189844604431,0,23152.1517097928,0.000253595399687612,65481090.2533626,1e-04,1,184,1,2,1831,"2_184_1",1,2793216,77589.3333333333,0.0848043521333921,0.170335891434885,1.02026592146828,1.11332496053168,0.898210347787801,79161.7526694427,1.62133477897441
"1162","facebook_S",27108.863615014,684851.981453728,0.00414838443676601,7444.04327667096,0.00195786736278556,684851.981453728,0.00414838443676601,7444.04327667096,0.00195786736278556,TRUE,0.945655029457299,0.053235017716869,0.181189844604431,0,23152.1517097928,0.000253595399687612,65481090.2533626,1e-04,1,184,1,2,1831,"2_184_1",1,5988890.4119093,136111.145725211,0.181827675117088,0.037512535312192,0.0973981050056617,0.114353734055954,8.74479533401764,13256.967663785,0.0633373493928957
"1163","search_S",37591.3884485747,1629195.88716811,0.00986860087405326,17708.6509474794,0.00465757498182317,1629195.88716811,0.00986860087405326,17708.6509474794,0.00465757498182317,TRUE,0.945655029457299,0.053235017716869,0.181189844604431,0,23152.1517097928,0.000253595399687612,65481090.2533626,1e-04,1,184,1,2,1831,"2_184_1",1,3666600,47618.1818181818,0.111321014032676,0.0892386528810836,0.411557469828334,0.444334229850027,2.25055809978341,19597.6184269165,0.237726407620357
"1164","newsletter",468516.824878745,15455235.0024829,0.0936176839479484,167991.684809597,0.0441837083267412,15455235.0024829,0.0936176839479484,167991.684809597,0.0441837083267412,TRUE,0.945655029457299,0.053235017716869,0.181189844604431,0,23152.1517097928,0.000253595399687612,65481090.2533626,1e-04,1,184,1,2,1831,"2_184_1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1165","(Intercept)",795034.286521227,73143154.3599529,0.443053289498737,795034.286521227,0.222376988823188,73143154.3599529,0.443053289498737,795034.286521227,0.222376988823188,TRUE,0.945547837835876,0.0532874930125407,0.198714425624895,0,27425.0874669051,0.000318856425075046,65481090.2533626,1e-04,7,177,1,2,1767,"2_177_7",3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1166","trend",-0.158881569279326,-26315842.2066169,-0.159404124112468,0,0,-26315842.2066169,-0.159404124112468,0,0,FALSE,0.945547837835876,0.0532874930125407,0.198714425624895,0,27425.0874669051,0.000318856425075046,65481090.2533626,1e-04,7,177,1,2,1767,"2_177_7",3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1167","season",0.33934639579499,-2734592.76342641,-0.0165643706492766,-29723.8343850697,-0.00831397701821559,-2734592.76342641,-0.0165643706492766,-29723.8343850697,-0.00831397701821559,FALSE,0.945547837835876,0.0532874930125407,0.198714425624895,0,27425.0874669051,0.000318856425075046,65481090.2533626,1e-04,7,177,1,2,1767,"2_177_7",3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1168","holiday",1.11101669451359,5045794.97602641,0.0305641188410205,315362.186001651,0.088209143304504,5045794.97602641,0.0305641188410205,315362.186001651,0.088209143304504,TRUE,0.945547837835876,0.0532874930125407,0.198714425624895,0,27425.0874669051,0.000318856425075046,65481090.2533626,1e-04,7,177,1,2,1767,"2_177_7",3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1169","competitor_sales_B",0.183331771395015,89734460.5527402,0.543552548111788,975374.571225438,0.272819504518349,89734460.5527402,0.543552548111788,975374.571225438,0.272819504518349,TRUE,0.945547837835876,0.0532874930125407,0.198714425624895,0,27425.0874669051,0.000318856425075046,65481090.2533626,1e-04,7,177,1,2,1767,"2_177_7",3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1170","events",0.980290845807391,1247724.30517649,0.00755789605511795,1247724.30517649,0.34899774584658,1247724.30517649,0.00755789605511795,1247724.30517649,0.34899774584658,TRUE,0.945547837835876,0.0532874930125407,0.198714425624895,0,27425.0874669051,0.000318856425075046,65481090.2533626,1e-04,7,177,1,2,1767,"2_177_7",3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1171","tv_S",359698.099075189,5226993.21817401,0.0316616990306826,56815.1436758044,0.0158916172351075,5226993.21817401,0.0316616990306826,56815.1436758044,0.0158916172351075,TRUE,0.945547837835876,0.0532874930125407,0.198714425624895,0,27425.0874669051,0.000318856425075046,65481090.2533626,1e-04,7,177,1,2,1767,"2_177_7",3,10247935.1,256198.3775,0.311135800761756,0.326388669969396,0.402596691218237,0.510053309975978,1.96057937560899,103144.619076981,0.576404389430536
"1172","ooh_S",251307.467584233,5612283.86136486,0.0339955372192671,61003.085449618,0.0170630156223426,5612283.86136486,0.0339955372192671,61003.085449618,0.0170630156223426,TRUE,0.945547837835876,0.0532874930125407,0.198714425624895,0,27425.0874669051,0.000318856425075046,65481090.2533626,1e-04,7,177,1,2,1767,"2_177_7",3,10240536,262577.846153846,0.310911157955088,0.350447339138025,0.335894301479572,0.54804590905836,1.82466465577341,88198.4022178568,0.138907177490182
"1173","print_S",298884.473728729,3182529.15399291,0.0192776757160778,34592.7081955751,0.00967583714839674,3182529.15399291,0.0192776757160778,34592.7081955751,0.00967583714839674,TRUE,0.945547837835876,0.0532874930125407,0.198714425624895,0,27425.0874669051,0.000318856425075046,65481090.2533626,1e-04,7,177,1,2,1767,"2_177_7",3,2793216,77589.3333333333,0.0848043521333921,0.19872638328646,1.13788982301492,1.1393781053785,0.877671771363205,88288.1127745123,1.7842217352154
"1174","facebook_S",16503.1096794322,401620.475527992,0.00243275360995572,4365.43995139122,0.00122104594447941,401620.475527992,0.00243275360995572,4365.43995139122,0.00122104594447941,TRUE,0.945547837835876,0.0532874930125407,0.198714425624895,0,27425.0874669051,0.000318856425075046,65481090.2533626,1e-04,7,177,1,2,1767,"2_177_7",3,5988890.4119093,136111.145725211,0.181827675117088,0.0250783514285581,0.0568247317098235,0.067060915779882,14.9118154497376,7734.47933855182,0.065298795477247
"1175","search_S",54087.4458063975,1591201.55197673,0.00963845609377739,17295.6690432254,0.00483772695935446,1591201.55197673,0.00963845609377739,17295.6690432254,0.00483772695935446,TRUE,0.945547837835876,0.0532874930125407,0.198714425624895,0,27425.0874669051,0.000318856425075046,65481090.2533626,1e-04,7,177,1,2,1767,"2_177_7",3,3666600,47618.1818181818,0.111321014032676,0.099359256177561,0.43514065937188,0.43397195002911,2.30429639503872,20720.6070344537,0.20964253866623
"1176","newsletter",423321.885871977,8953514.18177739,0.0542345205853195,97320.8063236673,0.0272213516159142,8953514.18177739,0.0542345205853195,97320.8063236673,0.0272213516159142,TRUE,0.945547837835876,0.0532874930125407,0.198714425624895,0,27425.0874669051,0.000318856425075046,65481090.2533626,1e-04,7,177,1,2,1767,"2_177_7",3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1177","(Intercept)",740494.14196221,68125461.0605233,0.41265939219609,740494.14196221,0.208746509589384,68125461.0605233,0.41265939219609,740494.14196221,0.208746509589384,TRUE,0.945096564089679,0.0535078481645294,0.185770614201922,0,27934.6640252521,0.000326639244804028,65481090.2533626,1e-04,5,195,1,2,1945,"2_195_5",3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1178","trend",-0.14380146467194,-23818097.1559649,-0.144274421672038,0,0,-23818097.1559649,-0.144274421672038,0,0,FALSE,0.945096564089679,0.0535078481645294,0.185770614201922,0,27934.6640252521,0.000326639244804028,65481090.2533626,1e-04,5,195,1,2,1945,"2_195_5",3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1179","season",0.331799812747265,-2673779.2948096,-0.0161960025148657,-29062.8184218435,-0.00819285604112111,-2673779.2948096,-0.0161960025148657,-29062.8184218435,-0.00819285604112111,FALSE,0.945096564089679,0.0535078481645294,0.185770614201922,0,27934.6640252521,0.000326639244804028,65481090.2533626,1e-04,5,195,1,2,1945,"2_195_5",3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1180","holiday",1.11223133673146,5051311.39682449,0.0305975337026331,315706.96230153,0.0889983089655219,5051311.39682449,0.0305975337026331,315706.96230153,0.0889983089655219,TRUE,0.945096564089679,0.0535078481645294,0.185770614201922,0,27934.6640252521,0.000326639244804028,65481090.2533626,1e-04,5,195,1,2,1945,"2_195_5",3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1181","competitor_sales_B",0.182882502786122,89514559.3541888,0.542220530778991,972984.3408064,0.274285876847394,89514559.3541888,0.542220530778991,972984.3408064,0.274285876847394,TRUE,0.945096564089679,0.0535078481645294,0.185770614201922,0,27934.6640252521,0.000326639244804028,65481090.2533626,1e-04,5,195,1,2,1945,"2_195_5",3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1182","events",0.979525827264494,1246750.58168008,0.00755199787637622,1246750.58168008,0.351461027854467,1246750.58168008,0.00755199787637622,1246750.58168008,0.351461027854467,TRUE,0.945096564089679,0.0535078481645294,0.185770614201922,0,27934.6640252521,0.000326639244804028,65481090.2533626,1e-04,5,195,1,2,1945,"2_195_5",3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1183","tv_S",373630.758383413,5849274.71234218,0.0354310724655307,63579.0729602412,0.0179230446417987,5849274.71234218,0.0354310724655307,63579.0729602412,0.0179230446417987,TRUE,0.945096564089679,0.0535078481645294,0.185770614201922,0,27934.6640252521,0.000326639244804028,65481090.2533626,1e-04,5,195,1,2,1945,"2_195_5",3,10247935.1,256198.3775,0.311135800761756,0.345166640136902,0.478021327998689,0.570775932445375,1.75200099225575,122468.288643659,0.59331165101321
